sig_id,cp_type,cp_time,cp_dose,g-0,g-1,g-2,g-3,g-4,g-5,c-0,c-1,c-2,c-3,c-4,c-5,c-6,c-7
id_6ee7edb9f,trt_cp,72,D1,-0.1026,0.7351,-0.2511,0.2111,-0.5444,0.8292,0.4991,0.2739,0.5206,1.01,-0.4247,-0.4617,-0.9112,-0.0596
id_6eebcea3f,trt_cp,48,D1,-0.6224,-0.3232,1.19,-0.5247,-0.5025,0.9099,0.5023,0.5882,0.215,-0.7151,1.277,0.9567,1.416,0.9503
id_6eed26ea7,trt_cp,48,D1,-0.1937,0.2521,-0.7778,-0.5156,0.666,-1.562,0.0363,-0.5056,0.5116,1.639,-0.5027,1.32,-0.2649,-0.1303
id_6eee37167,trt_cp,72,D1,0.329,0.0558,0.6695,-0.3338,0.1423,-0.2551,-0.3206,0.6736,-0.7707,0.1792,-0.3854,0.8754,0.3067,0.399
id_6ef278484,trt_cp,72,D1,0.1384,0.1193,-0.9254,-0.6043,3.16,-0.7943,0.7158,0.3709,-0.5353,0.5329,0.2946,0.344,0.1322,0.0109
id_6ef280f5b,trt_cp,48,D1,-0.1626,0.0741,1.935,0.2688,0.1089,-0.7542,0.1959,-1.02,-1.216,0.3064,-0.78,-0.3118,-1.011,0.3961
id_6ef767c9b,trt_cp,72,D1,0.4712,-0.5889,0.1992,0.3572,0.5648,0.3534,-0.0256,-0.7338,0.2594,-0.6487,0.0067,-1.293,-0.0801,0.0664
id_6ef801719,trt_cp,72,D1,1.114,-0.049,-0.0717,-0.117,0.5242,-0.1055,0.4861,0.6434,0.6941,-0.8041,-0.1106,0.7867,0.1372,-0.0333
id_6ef872cb9,trt_cp,72,D2,-0.4193,-0.0605,0.1118,0.6326,-0.6391,0.4331,-0.5481,-0.2396,0.1422,-0.8043,-0.2681,0.26,-0.3773,-0.2168
id_6ef9e3902,trt_cp,24,D1,0.5536,-0.3087,0.1781,-2.464,-0.7965,-0.3331,-0.9537,0.0631,0.345,-1.413,-0.6339,-1.031,-1.099,-1.074
id_6efa068ce,trt_cp,72,D2,-0.2245,-0.5706,-0.325,0.8452,-0.287,-0.3291,0.0736,0.0647,-0.3041,0.1761,0.2562,-1.251,0.4004,0.2942
id_6efb64281,trt_cp,24,D2,0.0992,0.2853,1.058,-0.5717,-0.4434,0.7553,-1.349,-0.611,0.8662,0.8134,0.3198,-0.8629,-0.3169,-1.164
id_6f016f7cb,trt_cp,72,D2,-0.1448,-1.119,1.621,-2.033,-1.964,0.4478,-2.502,-3.372,-4.283,-3.433,-9.064,-5.62,-6.012,-3.195
id_6f053cc3c,trt_cp,72,D2,-0.0059,0.8314,0.4516,-0.1839,-1.001,0.622,0.3178,-0.2039,-0.2755,0.231,-0.9746,-0.7059,-0.8008,-1.716
id_6f0d66faf,ctl_vehicle,24,D2,0.5329,-0.5896,0.8443,1.395,-0.367,-0.3233,0.0712,-0.6583,-0.9348,0.0654,0.853,-0.076,-0.935,-0.0531
id_6f0ea17e1,trt_cp,48,D1,-0.2064,-0.7724,0.023,0.0868,-1.068,0.8478,0.8788,0.3803,1.598,0.3207,1.075,1.107,0.488,0.131
id_6f10111fc,trt_cp,48,D1,0.2535,-0.2818,-0.3962,0.0286,0.4501,-0.0111,1.762,-1.014,0.3022,0.2216,0.2289,0.0873,0.345,0.3367
id_6f16e2165,trt_cp,48,D1,0.0121,-0.8865,0.0689,-0.8317,-0.1602,-0.9965,1.117,0.6613,0.6734,-0.1118,1.215,1.53,0.1286,0.0619
id_6f19c60cc,ctl_vehicle,48,D1,0.0668,-0.4083,-0.1698,-0.1736,-0.292,-1.079,0.6431,0.8607,1.381,0.9275,-0.1043,0.0297,0.7088,1.069
id_6f1af6345,trt_cp,48,D1,1.137,-0.9674,2.996,-0.0674,-0.7052,-2.815,-0.4291,0.7766,0.4679,-1.208,0.0434,0.2043,-0.3188,-0.5508
id_6f1b7cebe,trt_cp,48,D1,4.102,-1.659,0.8266,0.0905,-1.038,-1.201,0.561,0.6518,0.8344,0.3539,-0.3771,-0.4875,-3.359,0.1748
id_6f1bc70b8,trt_cp,48,D1,-0.2788,-0.2836,-0.6512,-0.6795,-0.2129,0.8201,0.425,-0.5491,-0.2809,-0.3045,-0.5192,-0.5111,-4.102,-0.7048
id_6f25baea7,trt_cp,72,D2,-1.417,-0.3821,-1.404,0.7469,1.388,-0.2297,-1.139,-0.8866,-1.48,-2.492,-1.536,-0.2207,-0.0125,-0.0773
id_6f29e399b,trt_cp,72,D1,0.5422,0.1945,-0.0232,-0.4822,0.9058,-0.2474,0.5727,1.277,0.4333,-0.1077,0.422,0.1204,-0.5822,0.6392
id_6f2c34add,trt_cp,48,D1,0.4947,-0.1725,0.6285,-0.2179,-0.0659,1.291,0.3586,-0.4005,0.8024,-0.6758,1.213,0.8898,0.5024,-0.6868
id_6f2da134e,trt_cp,48,D2,0.0519,0.461,-0.369,-0.7562,0.527,-0.772,0.5131,-1.009,0.9238,-0.5727,0.0017,0.2588,0.0263,0.1494
id_6f329a2a1,trt_cp,24,D2,-0.3879,-0.7746,0.2861,0.9642,1.029,0.6258,0.3025,0.5423,0.6866,0.6348,-1.085,-1.074,0.7251,1.191
id_6f32f438b,trt_cp,24,D1,0.3758,0.8434,-1.754,-0.112,1.262,-0.3837,-0.1834,0.4125,-0.0051,-0.0693,0.4047,-0.425,1.189,-0.3071
id_6f331a0f6,trt_cp,72,D2,-1.186,-0.1544,0.5713,1.849,-1.328,-0.2715,-0.3653,-0.0646,-0.056,0.7655,-0.8585,0.6644,-0.1747,-0.014
id_6f3d9e005,trt_cp,48,D1,-0.2175,-0.5762,0.8208,0.0489,0.2541,-1.074,-0.3544,0.4015,0.1247,-0.178,-0.782,-0.8387,-0.0661,0.5051
id_6f42a4067,trt_cp,72,D2,0.2612,-0.9322,0.2548,0.3315,-0.3554,0.262,0.2505,-0.0856,0.56,-0.896,0.037,0.9504,0.4092,0.6218
id_6f4300fd6,trt_cp,72,D2,0.8045,0.5497,-3.299,1.32,-0.998,-1.05,-2.605,-0.7857,0.7363,0.5591,-0.7227,-0.1648,-1.113,0.1447
id_6f4520f36,trt_cp,48,D2,0.257,0.8255,0.0842,-0.165,0.5732,0.6352,0.9497,-0.0905,0.0722,-0.8638,-0.282,0.0407,-0.6982,-0.8808
id_6f4867851,trt_cp,48,D2,-0.2,0.1132,-0.0681,0.6394,-0.9523,-0.2666,0.1354,-0.0471,0.5353,-0.1827,-0.2816,0.4543,0.4402,0.7192
id_6f51b5010,trt_cp,72,D1,-0.2127,0.6605,1.326,0.2391,-1.424,-2.329,-0.0429,-0.8268,-0.0543,-0.0619,-0.0273,-0.3466,-0.0562,-0.1075
id_6f52a839c,trt_cp,72,D2,-0.257,0.3054,0.251,-0.2761,0.6694,-2.015,-0.1567,0.3165,0.6139,0.5888,0.2723,0.3501,0.0178,-0.3078
id_6f52a83cb,trt_cp,48,D1,0.2029,-1.113,-0.861,1.111,0.4844,-2.054,0.606,-0.9666,-0.2249,1.255,0.3176,-0.0622,-0.0869,0.3476
id_6f567a403,trt_cp,72,D2,2.399,0.8541,1.468,2.275,1.607,-4.068,-7.927,-3.375,-4.927,-5.363,-4.608,-9.804,-10,-5.325
id_6f5939379,trt_cp,48,D2,-0.5918,-0.1667,-0.5009,0.4635,-0.4482,0.529,0.5816,0.3186,0.1423,-0.6335,0.6713,-0.6165,-0.2144,0.1676
id_6f5eff002,trt_cp,48,D1,-1.311,0.6718,-0.2931,-0.2749,0.8003,0.5435,0.3237,0.8587,0.1483,-0.7222,0.0273,-0.3112,0.2346,-0.6015
id_6f62fcba2,trt_cp,72,D1,0.1505,1.181,-0.0014,-0.873,0.3463,1.15,0.5739,1.033,0.0044,0.5435,0.439,1.324,0.7772,-0.0718
id_6f65595d4,trt_cp,24,D1,-0.8156,0.192,0.0964,-0.4988,-0.1422,0.4396,1.53,0.254,0.635,-0.0482,0.1429,0.8668,-0.0536,0.7032
id_6f724a6f5,trt_cp,48,D1,0.4231,0.1782,0.6346,-0.1987,-0.5402,-0.7112,-1.084,-1.656,-0.1873,0.0812,-0.5111,0.1037,-1.948,-5.403
id_6f73073e6,trt_cp,48,D1,0.5767,0.0476,0.105,0.8384,-5.31,0.3339,0.3126,-0.2219,-0.336,0.7616,1.359,-0.0887,-0.2358,1.367
id_6f73d2fce,trt_cp,24,D1,-0.521,0.4511,-0.944,-0.1878,-0.0488,2.066,0.7296,0.5756,-0.3614,-0.5034,-0.1378,0.5914,-0.4696,1.22
id_6f787f7b2,trt_cp,48,D1,0.7969,-1.56,-0.0362,0.3669,0.1867,-0.735,-0.0749,-0.5816,-0.1998,-0.5459,-0.4249,0.1761,-0.5625,-0.7879
id_6f794c274,trt_cp,72,D1,0.0437,-0.2031,-0.1577,-0.0684,-0.0874,0.5321,-1.104,-0.8511,-0.9823,-0.6651,-0.7593,0.5293,-0.0656,-0.347
id_6f7cee0f7,trt_cp,48,D2,0.577,0.0101,0.6001,-0.1977,-0.39,0.0448,-0.1186,0.411,-0.4155,0.4116,-0.4534,-0.8219,-0.0978,0.1353
id_6f7f1dbf8,trt_cp,24,D1,0.6676,0.2175,-0.9447,1.458,0.4734,-0.7005,0.653,-0.7685,0.3847,0.0997,-0.1952,1.038,0.2376,0.5903
id_6f8148267,ctl_vehicle,48,D2,0.8187,0.9609,-0.4269,0.2792,0.9594,0.2238,-0.3843,-0.2684,1.422,0.7468,0.2358,0.4829,0.2299,0.6007
id_6f8181ead,ctl_vehicle,72,D2,0.4791,2.098,-0.1237,-0.7642,1.236,-1.458,0.7011,0.8458,0.7456,-1.377,0.926,-0.8735,0.2549,-0.5242
id_6f8209a7f,trt_cp,48,D1,-1.217,0.2555,-0.2636,0.216,-5.822,0.9908,1.347,1.51,0.5136,0.2652,1.215,0.4028,1.375,0.4493
id_6f83f6d37,trt_cp,48,D1,-1.237,-0.2327,-0.585,-0.2132,0.5672,-0.3745,1.27,-0.2017,0.764,0.9047,-0.2613,0.7616,0.3255,0.1289
id_6f859ca5d,trt_cp,24,D2,-0.6253,-0.1284,-0.5773,-0.7181,0.4972,-1.903,-0.1491,-0.4678,-0.01,0.1317,1.424,0.1961,0.3098,0.3622
id_6f905bd11,trt_cp,24,D1,0.4469,0.1934,-0.2531,0.0239,0.0989,-0.8781,-0.5055,0.4011,-0.1587,0.5592,-0.8692,-0.4703,-0.7693,-0.4611
id_6f92d742a,trt_cp,72,D2,0.3196,1.698,1.563,-0.0112,0.5428,-0.5845,-0.1839,-0.0533,0.2236,-0.2926,0.4404,-0.2177,0.2766,0.6874
id_6f94e7d9d,trt_cp,72,D1,-0.3521,-1.176,0.0225,1.16,-1.025,0.4163,0.5326,0.6219,-0.7265,0.0609,0.285,0.1816,0.7401,-0.602
id_6f98db606,trt_cp,72,D1,-0.0968,-0.0311,0.1375,-0.581,0.5812,0.0294,-0.1711,0.7349,0.7656,0.5497,0.2601,1.223,0.2799,0.0225
id_6f9e362ca,trt_cp,24,D2,-0.2528,-0.642,-0.0257,-0.4269,0.0312,-0.9537,0.2105,0.8047,0.9196,0.6889,0.4962,-0.0867,0.3543,0.1409
id_6f9e43d50,trt_cp,24,D2,-0.582,-1.452,0.6599,-0.3873,-1.654,-0.1365,-0.8354,0.1626,-0.0355,0.2751,0.3584,-0.5996,-0.4883,-0.673
id_6f9e61807,trt_cp,48,D1,-0.2796,0.5549,-0.1895,-0.0381,0.8741,-0.1199,0.32,0.5814,0.6699,0.1886,0.5147,-1.642,0.989,-0.6815
id_6f9f114e6,ctl_vehicle,48,D1,-0.8205,-2.412,-0.6269,1.287,-1.82,-0.4845,0.0654,-0.107,1.115,0.7184,1.021,-0.1039,0.9469,0.4703
id_6f9f392e7,trt_cp,48,D1,4.279,-1.226,0.4098,-0.1703,1.421,1.147,-1.043,-0.4947,-0.7807,-0.0806,-1.669,-1.312,-0.1073,-0.1557
id_6f9ffe22e,trt_cp,48,D1,0.0315,0.3907,0.0051,-0.2114,0.153,0.2703,-0.4028,-0.1617,-0.4464,0.0373,-0.2129,-0.3704,-0.1102,0.1679
id_6fa072a11,trt_cp,24,D2,0.5037,0.1185,0.042,-0.2243,-0.5486,0.3124,-0.347,-0.1466,-0.5398,-1.003,-1.17,0.7595,-0.9682,0.0745
id_6fa0e7c23,trt_cp,48,D1,0.2632,0.1007,0.8849,-1.901,0.2401,1.074,-1.705,-3.392,-4.797,-4.422,-7.175,-4.069,-4.021,-2.941
id_6fa17a47f,trt_cp,48,D2,0.3588,0.4015,-0.7188,-0.8121,0.4088,-1.363,0.3613,-0.3214,-0.4218,0.3424,0.0455,0.5449,-1.885,-1.239
id_6fa27c878,trt_cp,48,D1,1.306,-0.2668,-0.3413,-0.7636,-0.1056,1.706,-0.6133,-0.6775,0.335,0.6093,-1.787,0.0251,-0.6602,-0.4629
id_6fa3b25b9,trt_cp,48,D1,0.4899,0.497,0.6614,-0.7657,2.827,0.9083,0.5089,0.3676,0.1076,-0.5806,0.6869,0.3228,0.4203,0.4624
id_6fa4c36ff,trt_cp,24,D2,-0.8973,-0.1706,-0.2961,-0.3045,-1.339,-0.1566,-0.5129,0.1423,0.0974,0.6207,0.1996,0.4621,-0.402,0.7168
id_6fa61370f,ctl_vehicle,48,D2,0.4907,-0.304,0.0454,0.8953,-0.0094,-0.6993,0.592,-0.4351,0.9636,0.0588,-0.6068,-0.3974,-0.4852,-2.191
id_6fa67fc03,trt_cp,48,D1,-1.358,0.3198,-0.5248,0.8842,-0.7629,1.784,0.2897,-0.5634,-1.787,0.2491,0.1493,0.1834,0.6565,-1.543
id_6fb076ab9,trt_cp,48,D2,-0.4557,-0.2913,-0.6474,-0.932,-0.1981,0.0925,0.4319,0.8524,-0.6454,-0.9515,-1.021,-0.0137,-1.145,0.0594
id_6fb102b27,trt_cp,48,D2,-0.6774,-0.4141,-0.0954,0.9357,-0.1514,0.2289,-0.4894,0.5388,0.6005,0.2646,-0.3903,0.943,0.3543,0.3529
id_6fb2209b3,trt_cp,24,D1,5.408,1.656,1.446,0.8227,0.4017,-1.282,-5.202,-9.524,-9.194,-3.807,-9.248,-7.146,-9.756,-5.031
id_6fb2a0d3c,ctl_vehicle,48,D1,1.324,-1.867,2.002,0.1326,-1.523,0.3859,0.5795,1.233,1.219,0.5642,1.133,1.111,0.8357,0.39
id_6fb390506,trt_cp,72,D1,1.2,1.011,0.2338,0.2619,1.521,-1.043,-5.155,-9.266,-8.531,-3.599,-5.837,-7.842,-9.716,-4.997
id_6fb75267d,trt_cp,48,D1,-1.047,-0.399,-0.4343,0.4354,-0.2167,0.175,-0.5368,0.3265,0.4526,0.5971,-0.2121,1.083,0.172,-0.0613
id_6fb877d78,trt_cp,48,D2,0.7281,-0.0284,0.0314,0.0779,-0.0314,-0.0578,1.184,0.667,0.1868,-0.6287,-0.1582,0.736,1.088,-0.2162
id_6fbd80e19,trt_cp,24,D1,-0.2287,0.2666,-0.1471,-0.9689,1.842,-0.4081,0.8574,0.1007,0.3179,-0.642,0.9622,0.0963,0.8189,-0.3548
id_6fc094205,ctl_vehicle,24,D1,-0.0459,-0.5165,1.814,-0.3969,-0.6933,-0.0083,-0.2682,-0.1107,0.9332,0.847,0.7611,0.0213,-0.4208,1.013
id_6fc106c4b,trt_cp,48,D1,1.259,-0.1287,-0.1729,1.128,0.0319,-0.603,-0.8656,-0.0321,-0.7947,-0.8388,-0.6684,-0.348,-0.6473,-0.5933
id_6fc15fcd6,trt_cp,24,D2,-0.0553,-2.466,0.8131,1.15,-1.08,0.6311,-0.9016,-2.442,-4.165,-1.972,-1.582,-2.81,-1.958,-2.096
id_6fc722122,trt_cp,48,D2,0.8556,0.9854,-0.3901,1.104,1.562,-1.266,-3.718,-5.416,-5.016,-1.624,-4.799,-1.193,-5.916,-2
id_6fc7e5877,trt_cp,48,D2,-1.598,-0.0121,-0.7588,0.3716,0.3015,0.9311,-1.206,0.7878,-0.047,1.099,-0.2526,-0.2647,0.7733,0.885
id_6fcd09cdb,trt_cp,72,D2,1.103,-0.4424,0.3898,-0.0896,-0.53,-0.1653,-1.199,0.0209,-0.7622,-0.1467,-0.4541,-0.8313,-0.661,-0.1194
id_6fce92c24,ctl_vehicle,24,D2,1.664,-0.3981,1.117,-0.3414,0.0955,0.9841,0.8767,-0.4659,0.2935,-0.52,-0.3954,0.0938,0.5949,-0.406
id_6fd453d64,trt_cp,24,D2,0.5646,-0.2431,1.553,-0.5746,0.7194,-1.03,-0.3686,0.2967,0.0706,0.0879,-0.3161,0.0744,-0.2106,0.3014
id_6fd593732,trt_cp,72,D2,-0.2897,2.212,-1.719,-0.6733,0.5027,-0.1242,0.6986,0.3591,-0.3276,0.6502,0.987,0.271,0.1243,0.3861
id_6fd839051,trt_cp,72,D2,0.6581,0.9807,-1.008,0.1096,-1.028,-5.28,-1.308,-0.2903,0.3418,-0.6416,0.6433,-0.5252,-0.5232,0.771
id_6fd9ccb48,trt_cp,72,D1,-0.2228,-1.604,-0.424,0.8688,-0.4403,0.2108,0.5632,1.094,0.8771,1.039,1.061,0.3347,0.7463,0.955
id_6fd9e89e2,trt_cp,72,D1,0.8119,0.6818,0.7879,-0.3622,0.3318,0.4621,1.046,-0.6014,0.0097,-0.0222,0.0975,0.2685,-0.5814,-0.7234
id_6fe24f18c,trt_cp,24,D2,-0.2421,-0.1112,1.202,0.4569,-0.5232,0.0808,0.1183,0.9194,-0.8983,0.4509,-0.3431,-0.0017,-0.5336,-0.47
id_6fe89cd1a,trt_cp,72,D1,-0.4755,0.586,0.89,-0.6158,-0.501,0.1485,0.0039,0.2879,0.1891,0.5566,0.2299,0.5326,0.6293,-0.194
id_6fe9891ac,trt_cp,72,D2,-0.4806,-1.234,-3.834,0.4748,0.77,0.515,0.0516,-0.4871,0.5614,-0.3342,0.0129,-0.1462,1.215,-0.3352
id_6fe9d547a,trt_cp,72,D2,1.782,1.311,0.5444,6.482,2.315,1.381,-3.828,-7.862,-9.03,-4.972,-7.152,-9.111,-7.522,-2.615
id_6ff753dc9,trt_cp,24,D2,-0.4897,0.355,0.4469,-0.7188,0.3727,-1.568,0.2021,-0.3162,-0.5053,-0.2365,-0.8326,0.7362,-0.6917,1.263
id_6ff9d9e9e,trt_cp,48,D2,0.075,-0.6172,1.069,0.0186,-1.1,0.0887,0.0332,-0.1707,0.4824,-0.1932,-0.8884,0.2475,-0.2013,0.143
id_6ffd6e27b,trt_cp,72,D1,-0.0399,-0.4825,-0.6269,-0.0516,-0.7687,0.6204,1.23,0.1027,0.1368,-0.8787,1.069,0.5735,0.6539,0.7943
id_6ffe8d1e6,trt_cp,24,D2,-0.444,-0.0386,0.9357,0.1189,-0.1952,-2.733,1.493,1.271,0.8708,-0.0473,0.2487,0.1435,0.8189,0.5235
id_6ffeb1a19,trt_cp,48,D1,-0.7551,-0.038,0.1486,0.5497,0.6993,-0.1942,-0.4196,-0.7869,0.0763,-0.7327,0.3711,0.0507,0.7454,0.1538
id_6fff8b6a8,trt_cp,48,D2,-0.4515,-0.1275,-1.975,0.1688,-0.316,0.1515,0.2554,-0.7861,-0.3596,-0.849,0.2482,-0.3719,-0.1705,-0.158
id_7002fc809,trt_cp,72,D1,7.677,-1.505,2.872,-1.194,1.19,-0.7967,-9.966,-9.966,-9.966,-9.966,-9.966,-9.966,-9.966,-9.966
id_7005c35ba,trt_cp,24,D2,-0.6092,0.7817,-0.4768,-1.074,0.1223,-2.837,0.6586,1.245,0.3817,0.5385,0.2648,0.6683,-0.7929,0.2073
id_7008648d3,trt_cp,72,D2,0.0517,1.19,-1.204,0.7361,-0.5861,-0.4891,-0.2175,-0.4163,-0.5735,0.2561,0.1478,0.6441,0.3422,0.776
id_7011d749c,trt_cp,48,D1,0.0244,0.4561,-0.3236,0.252,1.163,-0.445,-0.0147,0.3764,0.059,0.5428,0.8282,-0.2925,0.8062,0.3282
id_70127d175,trt_cp,24,D1,2.609,-0.4098,-1.855,-0.3363,2.396,-0.2866,1.092,0.7396,-1.036,-0.3068,0.1752,-0.0137,-0.1341,0.0356
id_70133d259,trt_cp,24,D2,-0.0622,0.3143,-0.6336,-0.0063,0.5178,0.7237,0.3914,0.343,0.4858,0.5452,0.8601,0.467,0.6486,1.4
id_7014b8e4c,trt_cp,24,D1,-0.273,-1.129,0.1936,0.127,0.9163,-0.7123,-0.3499,-1.333,-0.0786,0.0703,-1.465,-1.221,0.0522,0.0954
id_7016c685b,ctl_vehicle,24,D2,0.3811,0.7512,-1.045,0.245,-0.2671,-0.95,0.8565,0.6963,1.561,0.3538,1.61,0.549,0.7103,0.0283
id_7016f32f5,trt_cp,48,D1,-0.7007,-0.3781,0.5002,0.5421,-0.3825,0.1303,0.2625,-0.7505,-1.025,0.4222,-0.2552,-0.3433,0.5901,-0.2322
id_7017e9f79,trt_cp,48,D1,0.0439,-1.162,1.746,0.2819,-1.259,0.0819,0.4341,0.2498,-0.4486,1.265,-0.4997,-0.0511,1.224,0.0671
id_701b05bfe,trt_cp,48,D1,0.7063,0.5386,0.5518,-0.9264,-0.5109,-1.486,-0.7537,-0.4051,-0.2359,-0.7539,-0.8643,0.3315,0.377,0.4943
id_7023219c8,trt_cp,48,D2,1.088,-2.013,-0.562,3.599,-1.388,-0.8096,0.3983,-0.0086,0.2083,-1.124,-0.3973,0.1713,-0.3891,-0.2502
id_7023af928,trt_cp,24,D2,-0.3706,-0.1267,1.491,-0.4916,-0.0843,0.3985,0.1112,0.2302,-0.07,-0.8648,-0.1593,0.8303,0.1614,-0.1255
id_70254154a,trt_cp,72,D1,-0.316,0.1221,0.7209,-0.3868,-0.6564,-1.078,-0.2951,-0.9973,-0.8799,0.0151,-0.4071,1.111,0.3234,0.1025
id_702a250b4,ctl_vehicle,24,D2,1.366,0.0573,0.5904,-0.6701,-0.103,0.8447,-1.184,0.2856,0.1157,-0.0848,-0.4787,-0.3214,-0.3065,0.4322
id_702df55a0,trt_cp,48,D1,-0.4011,-0.26,-0.0879,0.0249,0.0254,0.6009,0.8834,0.3737,-0.4206,0.4257,-0.7096,0.4251,0.172,-0.5936
id_702e4346d,ctl_vehicle,72,D1,0.8452,0.0064,-0.2206,-0.3997,0.231,0.1895,0.2626,0.5338,0.1224,0.2611,0.258,0.3859,0.0128,-0.1422
id_703379a93,trt_cp,24,D2,-0.4492,-0.2691,1.126,0.2801,-0.0698,-3.409,-0.0659,-0.2375,-1.45,0.6392,0.053,-0.5273,-0.7818,1.092
id_703813c8d,trt_cp,24,D2,-1.015,-0.162,-0.2535,0.3819,0.2766,-0.2787,0.4004,0.2713,-0.6942,0.6776,0.9324,0.8799,0.4802,0.8817
id_703e65ded,trt_cp,24,D1,1.06,0.1817,0.1635,0.8753,-0.5382,1.431,0.4462,-1.145,-1.247,1.626,-0.2647,-0.2251,0.8413,-0.1179
id_70409b152,trt_cp,48,D1,0.1939,0.32,0.136,-0.7588,1.491,0.8686,-0.7153,0.2306,0.4122,0.4286,-0.0913,0.1555,0.4412,0.08
id_70438705a,trt_cp,48,D2,0.7774,-0.5815,0.1183,0.19,-0.7102,1.112,0.6142,0.9132,0.5736,-0.3878,1.133,-0.769,1.058,0.8356
id_7047ab75f,trt_cp,72,D2,-1.56,1.705,-0.3286,-0.2265,-0.4805,0.4261,0.0636,0.3865,0.4749,0.2686,0.7252,-0.8044,0.3362,-0.0276
id_704c62d4a,trt_cp,48,D2,0.0661,0.0577,-0.3014,-1.101,-0.1995,0.2357,0.1076,1.497,0.1763,0.6338,0.2736,0.2807,0.6824,-0.5353
id_705ba8fef,trt_cp,48,D2,0.1437,-0.0209,0.1882,-0.6951,-0.2646,-0.3868,-0.6321,1.239,0.6249,0.9308,0.4842,-0.7251,0.1416,-0.0859
id_705c3cc1a,trt_cp,72,D1,0.4521,-1.145,-0.805,0.5386,0.6245,-1.088,1.349,0.8404,0.2424,-0.4051,1.108,0.3357,-0.1902,-0.0831
id_705dfe585,ctl_vehicle,72,D2,-0.4138,0.4367,0.017,0.7547,-0.1116,-1.569,0.8439,0.294,-0.1536,-0.0328,0.089,-0.2118,0.8084,-0.696
id_705ee88f3,trt_cp,72,D2,-0.5834,0.0394,0.4126,0.4617,0.3161,-0.8855,0.0882,-0.2974,-0.7445,-0.0784,-1.056,0.5267,-0.2671,0.2225
id_70656a9cb,trt_cp,48,D2,-0.4589,-0.4463,-0.8111,0.5639,-0.0964,0.8508,0.4356,0.0622,-0.2145,-0.079,-0.8689,-0.2376,0.238,0.1888
id_70668100b,trt_cp,48,D2,-0.7298,-0.3298,-0.6632,-0.5365,0.5517,-1.54,0.4692,-1.068,0.1628,-0.4358,0.5939,-0.9433,-0.5761,0.0586
id_7067d6e54,ctl_vehicle,72,D1,-0.2659,0.1324,-0.4261,0.004,1.263,-0.5314,-0.6435,-1.007,-1.589,-0.1661,-0.651,-1.372,-0.6395,-0.0113
id_70694135e,trt_cp,72,D1,0.1442,0.6156,-0.7623,0.3292,1.076,-0.2641,0.5612,1.347,1.071,0.4525,0.4937,1.152,0.3456,0.8098
id_706d27109,trt_cp,24,D2,1.354,1.15,0.8871,0.469,1.098,-0.1594,-1.861,0.2812,-0.6068,-1.136,0.6005,-1.24,-0.8954,-0.0699
id_706d2e8cd,ctl_vehicle,48,D1,1.098,0.2228,1.391,0.3079,0.0921,-0.1283,-0.356,0.6693,-0.1854,-0.6421,0.8981,0.0203,-0.1842,0.7885
id_706f37930,ctl_vehicle,72,D1,-0.1948,0.0333,-0.1143,-0.0358,-0.3742,0.1913,-0.2401,-0.3521,0.4242,0.1719,1.145,0.3687,0.7206,-0.1257
id_707059cad,trt_cp,24,D1,-1.429,0.2229,2.434,0.2599,-0.3628,0.0483,-0.5368,0.3563,0.1809,-0.555,0.1784,-0.2827,0.7353,0.2254
id_70747fc3e,trt_cp,24,D2,2.983,0.479,0.9641,0.968,1.072,0.2983,-3.785,-7.557,-8.38,-4.934,-8.632,-6.427,-9.867,-4.663
id_7074f1008,trt_cp,24,D1,1.244,1.045,0.4334,-0.5602,0.6952,-1.532,-0.3231,-1.659,-0.8377,-0.0731,-1.786,-0.7793,-0.8896,-1.261
id_707544d49,trt_cp,48,D2,-0.7023,1.154,0.0053,-0.0307,0.5366,0.3707,-0.1964,0.1041,0.3468,0.9234,0.0991,-1.778,1.268,-0.5923
id_7075e361d,trt_cp,72,D2,0.7735,0.5576,0.5058,-1.363,0.0294,0.2884,0.9546,-0.512,-0.5693,-0.5419,0.5891,-0.4807,0.2184,0.8609
id_7077bd74b,trt_cp,48,D2,-0.1597,0.0967,-0.7467,0.3285,0.3539,0.3363,0.1687,0.0883,-1.084,0.2253,-0.4541,-1.268,-0.3273,-0.1814
id_7078d02a8,trt_cp,72,D2,0.0993,-1.136,-0.9809,-0.1352,-0.2373,-0.0848,-0.0013,0.5146,-0.9722,-0.1531,-0.0115,0.4698,-1.155,0.5447
id_707cba70a,trt_cp,72,D1,-0.2625,-0.2128,0.7986,-0.0597,-0.1566,-0.148,0.5526,-0.2776,0.5463,0.3059,-0.0996,0.6834,0.9682,0.4862
id_70804e92a,trt_cp,72,D2,-0.7363,-1.051,0.3166,0.2627,-0.4945,-0.1247,-1.038,-1.796,-0.1621,0.0728,-0.5764,-0.1394,-0.6004,-0.038
id_7084d5be2,trt_cp,48,D1,1.42,-1.336,-1.332,1.259,0.8758,1.341,0.2321,-1.093,-1.325,-0.486,-0.8304,0.5213,-1.963,-2.588
id_708c5a407,ctl_vehicle,24,D2,-0.1414,-0.119,0.7425,-1.178,0.4199,-0.2582,-0.7253,0.1741,-0.214,0.5741,-0.2573,-1.773,0.0493,0.1728
id_709c11b12,trt_cp,24,D2,1.375,0.7474,0.2861,0.0297,0.0626,-1.707,1.349,0.8778,0.7547,0.4864,0.6981,1.118,1.489,0.8508
